card_company,card_name,promotions,all_promotions,fee,perform,brand,rank,chart_in
하나카드,풀무원 하나카드,풀무원 가맹점 월 1~2만원청구할인 && 온라인쇼핑 합산 10만원당 5천적립,"풀무원샵, 풀무원녹즙, 풀무원 로하스, 올가, 베이비밀, 자담터, 아미오, 잇슬림 청구할인 && 온라인쇼핑, 아파트관리비 자동이체 10만원 당 5천 하나머니 적립",국내전용 20000원  해외겸용 23000원,50,Mastercard,0.0,0.0
하나카드,1Q Daily+,"국내가맹점 0.3~1%적립 && 플러스적립 5,000머니적립 && SK주유소 3,000원할인","[데일리 적립]전월실적에 따라 0.3%~1.0% 하나머니 적립(적립한도 없음) && [플러스 적립]온라인쇼핑, 통신/교통/자동이체, 해외영역별 이번달 합산 이용금액 10만원 이상시 5천 하나머니 적립 && SK주유소 월 최대 6천원 청구할인 && 스타벅스/커피빈 4천원 이상 결제시 4천원 청구할인 && 이번달 아파트관리비 / 4대보험 자동이체 금액합산 10만원 이상일 때 5천 하나머니 적립",국내전용 10000원  해외겸용 10000원,30,VISA Mastercard JCB,32.70909090909091,1.0
하나카드,1Q Global VIVA,"국제브랜드수수료 1%면제 && 해외가맹점 5~9%적립 && 저가항공,면세점 5~9%적립","해외가맹점 결제 시 국제브랜드 수수료 1% 면제해외이용 및 해외직구 이용금액 하나머니 적립 && 저가항공(LCC), 면세점 이용금액 하나머니 적립 && 온라인쇼핑, 통신/교통/자동이체 이용금액 하나머니 적립 && 국내 영화관 영화표 1만원 이상 결제하면 5천원 청구할인",국내전용 13000원  해외겸용 15000원,30,Mastercard,85.875,1.0
하나카드,1Q Living+,"주유,학원 최대 40,000머니적립 && 플러스적립 5,000머니적립 && 국내SSM 1,000원할인","[리빙 적립]주유, 학원 이용금액 하나머니 적립(월 최대 4만 머니) && [플러스 적립]온라인쇼핑, 통신/교통/자동이체, 해외영역별 이번달 합산 이용금액 10만원 이상시 5천 하나머니 적립 && 국내 SSM 1만원 이상 결제할 때마다 1천원 청구할인 && 스타벅스/커피빈 4천원 이상 결제시 4천원 청구할인 && 이번달 아파트관리비 / 4대보험 자동이체 금액합산 10만원 이상일 때 5천 하나머니 적립",해외겸용 10000원,30,VISA Mastercard JCB,58.0,1.0
하나카드,1Q My Lunch,점심식사 10%적립 && SK에너지 70머니/L적립 && 통신/교통 7%적립,점심시간 국내 일반음식점에서 10% 적립 && 국내 적립대상 가맹점 일시불/할부 이용 금액에 따라 하나머니 적립 && 6가지 옵션 중 선택한 적립대상 가맹점에서 5% 적립,국내전용 15000원  해외겸용 17000원,30,VISA Mastercard,0.0,0.0
하나카드,1Q Shopping+,"마트,백화점 최대 40,000머니적립 && 플러스적립 5,000머니적립 && 스타벅스,커피빈 4,000원할인","[쇼핑 적립]마트, 백화점 이용금액 하나머니 적립(월 최대 4만 머니) && [플러스 적립]온라인쇼핑, 통신/교통/자동이체, 해외영역별 이번달 합산 이용금액 10만원 이상시 5천 하나머니 적립 && SK주유소 월 최대 6천원 청구할인 && 스타벅스/커피빈 4천원 이상 결제시 4천원 청구할인 && 이번달 아파트관리비 / 4대보험 자동이체 금액합산 10만원 이상일 때 5천 하나머니 적립",국내전용 10000원  해외겸용 10000원,30,VISA Mastercard JCB,81.72727272727273,1.0
우리카드,AK우리카드,AK플라자 할인서비스 && 국내가맹점 0.2%적립 && 공항라운지 무료이용,"국내가맹점 이용액 0.2% 위비꿀머니(모아포인트) 적립 && 스타벅스, 폴바셋 1천원 청구할인 && 주요 놀이공원 자유이용권 50% 현장할인 && 국내외 공항라운지 무료 이용 서비스 && AK플라자 현장할인과 AK멤버스 마일리지 적립",국내전용 12000원  해외겸용 12000원,30,VISA BC Mastercard UnionPay,0.0,0.0
우리카드,AK우리카드 VIP,AK플라자 할인서비스 && 국내가맹점 0.2%적립 && 공항라운지 무료이용,"국내가맹점 이용액 0.2% 위비꿀머니(모아포인트) 적립 && 스타벅스, 폴바셋 1천원 청구할인 && 주요 놀이공원 자유이용권 50% 현장할인 && 국내외 공항라운지 무료 이용 서비스 && AK플라자 추가 현장할인,AK 멤버스 서비스 && 브랜드서비스 제공",국내전용 25000원  해외겸용 25000원,30,VISA Mastercard UnionPay,0.0,0.0
롯데카드,ALL MY DC,모든가맹점 1%할인 && 교통/통신/마트 1.5%할인 && 주유/해외 1.5%할인,[다 할인 서비스] 모든 가맹점 1% 청구할인 && [더 할인 서비스] 교통 1.5% 청구할인 && [더 할인 서비스] 통신 1.5% 청구할인 && [더 할인 서비스] 마트 1.5% 청구할인 && [더 할인 서비스] 주유 1.5% 청구할인 && [더 할인 서비스] 해외 1.5% 청구할인,국내전용 15000원  해외겸용 18000원,50,VISA Mastercard AMEX,89.5,1.0
롯데카드,ALL MY DRIVING,"주유 80원/L할인 && 롯데마트/교통 10%할인 && 엔진오일 25,000원할인","주유소(가스충전소) 리터당 80원 할인 && 스피드메이트 엔진오일 할인 제공 && 시내버스, 지하철, 택시 10% 할인 && 롯데마트 10% 할인",국내전용 15000원  해외겸용 15000원,30,VISA Mastercard AMEX,66.71428571428571,1.0
롯데카드,ALL MY LIVING,교통/의료/교육 5%할인 && 마트/슈퍼/편의점 5%할인 && 통신/관리비 5%할인,"통신비, 주거비, 교육비 5% 할인 && 주말 식료품비 5% 할인 && 의료비, 교통비, 편의점 5% 할인",국내전용 15000원  해외겸용 18000원,50,VISA Mastercard AMEX,85.5,1.0
롯데카드,ALL MY POINT,모든가맹점 1%적립 && 교통/통신/마트 1.5%적립 && 주유/해외 1.5%적립,[다 적립 서비스] 모든 가맹점 1% 적립 && [더 적립 서비스] 교통 1.5% 적립 && [더 적립 서비스] 통신 1.5% 적립 && [더 적립 서비스] 마트 1.5% 적립 && [더 적립 서비스] 주유 1.5% 적립 && [더 적립 서비스] 해외 1.5% 적립,국내전용 15000원  해외겸용 18000원,50,VISA Mastercard AMEX,0.0,0.0
우리카드,ALL 다모아카드,모아포인트 1.0~1.8%적립 && SK주유소 머핀포인트 80점/L적립 && PAYCO/CJ ONE/OK캐쉬백/CU 멀티멤버십제공,"모아포인트 1.0% ~ 1.8% 적립 && SK주유소 머핀포인트 적립 서비스 && 멀티 멤버십 서비스 - ""모아포인트와 4대 멤버십을 1장의 카드로!"" && NHN Entertainment 서비스 && 치킨/피자, 영화관, 커피, 놀이공원, 전기차 충전 할인",국내전용 10000원  해외겸용 12000원,0,VISA BC Mastercard,0.0,0.0
현대카드,American Express The Platinum Card®,매년 연간스페셜 10만MR적립(100만원 상당) && 공항라운지/발레파킹 무료이용 && 1천원당 최대 4.5MR적립,"100만원 상당의 10만 멤버십 리워즈(MR) 매년 적립 && 한도 제한 없는 기본적립/특별적립  && 전 세계 공항라운지 무료 이용서비스 제공The Centurion® 라운지, Delta Sky Club® 라운지 무료 이용 (Global Lounge Collection) && 메탈 플레이트 기본 제공 (교통카드 기능 탑재)국내 주요 공항 및 특급호텔 월 5회 무료 발레파킹, Amex THE PLATINUM 서비스  && 멤버십 리워즈(MR)를 10여개 항공사 마일리지로 전환  && 멤버십 리워즈(MR)를 글로벌 체인 호텔 멤버십 포인트로 전환 또는 전세계 호텔 예약에 사용글로벌 호텔 체인 멤버십 골드 등급 업그레이드 , 전 세계 호텔/리조트에서 프리미엄 서비스 제공  && 호텔델리/레스토랑, 패밀리 레스토랑 할인 (아멕스 Be My Guest 서비스)  && 공항 리무진 • 공항철도 서비스 && 공항 무료 커피서비스 && 공항 Book Store 할인서비스",해외겸용 1000000원,0,AMEX,75.27272727272727,1.0
현대카드,American Express® Gold Card,"매년 연간스페셜 3만MR적립(30만원 상당) && 공항라운지/발레파킹 무료이용 && 1,000원당 최대 3MR적립","30만원 상당의 3만 멤버십 리워즈(MR) 매년 적립 && 한도 제한 없는 기본적립/특별적립  && 전 세계 공항라운지 무료 이용서비스 제공 && 메탈 플레이트 기본 제공(교통카드 기능 탑재)국내 주요 공항 및 특급호텔 월 5회 무료 발레파킹, Amex PLATINUM ELITE 서비스 && 멤버십 리워즈(MR)를 10여개 항공사 마일리지로 전환  && 멤버십 리워즈(MR)를 글로벌 체인 호텔 멤버십 포인트로 전환또는 전세계 호텔 예약에 사용  && 호텔델리/레스토랑, 패밀리 레스토랑 할인 (아멕스 Be My Guest 서비스)  && 공항 리무진 • 공항철도 서비스 && 공항 무료 커피서비스 && 공항 Book Store 할인서비스",해외겸용 300000원,0,AMEX,33.90909090909091,1.0
현대카드,American Express® Green Card,"매년 연간스페셜 1만MR적립(10만원상당) && 다이닝 연 최대 6만원할인 && 1,500원당 최대 3MR적립","최대 10만원 상당의 1만 멤버십 리워즈(MR) 매년 적립 && 한도 제한 없는 기본적립/특별적립  && 국내 공항 라운지 연 2회 무료 이용 && 국내 주요 공항 및 국내 특급호텔 월 2회 무료 발레파킹Amex PLATINUM ELITE 서비스 && 멤버십 리워즈(MR)를 10여개 항공사 마일리지로 전환 && 멤버십 리워즈(MR)를 글로벌 체인 호텔 멤버십 포인트로 전환또는 전세계 호텔 예약에 사용  && 호텔델리/레스토랑, 패밀리 레스토랑 할인 (아멕스 Be My Guest 서비스)  && 공항 리무진 • 공항철도 서비스 && 공항 무료 커피서비스 && 공항 Book Store 할인서비스",해외겸용 100000원,0,AMEX,84.28571428571429,1.0
NH농협카드,BAZIC(베이직)카드,국내가맹점 0.7~1.0%할인 && 해외가맹점 0.7%할인,국내·외 전 가맹점 0.7~1% 청구할인,국내전용 8000원  해외겸용 8000원,0,Mastercard JCB,57.875,1.0
NH농협카드,BAZIC+(베이직플러스)카드,국내외전가맹점 0.7~1.4%할인 && 대중교통/통신요금 5%할인 && 국내공항라운지 무료이용,국내·외 전 가맹점 0.7~1.4% 청구할인 && 대중교통 및 통신요금  5% 청구할인 && 프리미엄 서비스,국내전용 23000원  해외겸용 25000원,0,Mastercard,0.0,0.0
IBK기업은행,BLISS.7 카드(마일리지),"1,500원당 1마일적립 && 1,500원당 최대 2마일특별적립 && 바우처 20만원상당제공",BLISS.7카드 이용금액에 대해서 항공마일리지 적립 && Voucher 제공 && 프리미엄 서비스 && VISA Signature Contents,해외겸용 200000원,0,VISA,41.30434782608695,1.0
IBK기업은행,BLISS.7 카드(포인트),"1,500원당 15P적립 && 1,500원당 최대 20P특별적립 && 바우처 20만원상당제공",BLISS.7카드 이용금액에 대해서 TOP포인트 적립 && Voucher 제공 && 프리미엄 서비스 && VISA Signature Contents,해외겸용 190000원,0,VISA BC Global,85.5,1.0
삼성카드,CJ ONE 삼성카드,CJ ONE 포인트 2~5배적립 && CJ ONE 포인트 0.5%특별적립 && 놀이공원 자유이용권 50%현장할인,"CJ ONE 포인트 2~5배 적립 && 일반 제휴점 이용 시 CJ ONE 포인트 0.5% 특별적립 && 놀이공원 50%·워터파크 30% 할인 && CJ ONE 멤버십 서비스 제공 && CJ푸드빌 15% 현장할인 && CGV 4,000원·8,000원 할인 && CJ푸드빌 20%·30% 현장할인",국내전용 8000원  해외겸용 10000원,20,VISA,0.0,0.0
우리카드,D4@카드의정석,"대중교통 33%할인 && 커피 55%할인 && 영화관 5,500원할인","대중교통 33% 청구할인 && 커피 4대 브랜드 통합 (스타벅스, 투썸플레이스, 커피빈, 폴바셋) 55% 청구할인 && 편의점 11% 청구할인 && 영화관 5,500원 할인",국내전용 9000원  해외겸용 10000원,30,BC Mastercard,50.083333333333336,1.0
우리카드,DA@카드의정석,모든가맹점 0.8%할인 && 생활업종 1.3%할인 && 국내공항라운지 연 2회무료(전월실적 30만원),"국내외 가맹점 1.3%~0.8% 청구할인 && 인천/김포/김해공항라운지 무료 이용 서비스 (MasterCard 브랜드로 발급 시 제공) && 제과점 1.3% 청구할인 && 편의점 1.3% 청구할인 && 수퍼마켓 1.3% 청구할인 && 병원, 약국 1.3% 청구할인 && 면세점, 해외이용금액 1.3% 청구할인 && 뷰티 1.3% 청구할인 && 대중교통 1.3% 청구할인 && 항공사 1.3% 청구할인 && 음식점 1.3% 청구할인 && 렌탈관련 이용금액 0.8% 청구할인 && 교육관련 이용금액 0.8% 청구할인육아관련 이용금액 0.8% 청구할인 && 영화관련 이용금액 0.8% 청구할인문화관련 이용금액 0.8% 청구할인 && 주유관련 이용금액 0.8% 청구할인 && 통신관련 이용금액 0.8% 청구할인",국내전용 5000원  해외겸용 10000원,0,BC Mastercard,5.645161290322581,1.0
KB국민카드,Easy study 티타늄카드,온라인강의 5%할인 && 종합스포츠센터 3%할인 && 서점 5%할인,"학원 3% 할인온라인강의 5% 할인 && 수영장, 요가, 레포츠클럽, 문화센터, 종합스포츠센터 3% 할인 && 서점, 문방구점, 학습지, 기타 학습자재 5% 할인 && 대형마트, 통신요금, 패스트푸드 할인 && Easy study 티타늄 서비스",국내전용 35000원  해외겸용 35000원,50,Mastercard,0.0,0.0
신한카드,EDIYA 신한카드 Tasty,"EDIYA COFFEE 50%할인 && 쇼핑 10%할인 && 올리브영, Watsons 10%할인","EDIYA COFFEE 50% 결제일 할인 && Trendy 서비스 - 쇼핑, 다이닝, 몰링 && Young Life 서비스 - 영화, 영푸드",해외겸용 10000원,30,Mastercard UnionPay,0.0,0.0
우리카드,Hole In:WON(홀인원) 카드,골프 업종 5%적립 && 골프연습장 타석 무료제공 && 공항라운지 무료이용,"골프, 여가 영역 5% 적립해외 3% 적립, 기본 0.5% 적립 && 국내 지정 골프장 커피(4잔) 무료 제공국내 지정 골프연습장 타석권 무료 제공 && 주유, 전기차, 커피전문점 할인 서비스 && MasterCard Platinum 서비스",국내전용 49000원  해외겸용 49000원,50,BC Mastercard,0.0,0.0
롯데카드,I’m ACTIVE,"병원, 약국 5%캐시백 && 보험료 5%캐시백 && 월 이용 TOP3 5%캐시백","병원, 약국, 동물병원 5% 캐시백 && 운동, 레저스포츠, 건강보조식품 등 5% 캐시백 && 월 이용금액 TOP3 그룹 자동으로 5% 캐시백 && 누적 이용금액 600만원 달성 시, 1만원 보너스 캐시백",국내전용 15000원  해외겸용 15000원,40,Mastercard AMEX,48.2,1.0
롯데카드,I’m CHEERFUL,음식점 5%할인 && 시내버스/지하철 10%할인 && 점심음식점 10%할인,"언제나 할인 - 음식점 5% 결제일 할인 && 출퇴근 할인 - 시내버스, 지하철 10% 결제일 할인 && 점심 할인 - 음식점 10%, 커피 30% 결제일 할인 && 퇴근 후 할인 - 온라인쇼핑 10만원 이상 결제 시 5천원 결제일 할인 && 주말 할인 - 롯데시네마, CGV 1만원 이상 결제 시 3천원 결제일 할인",국내전용 15000원  해외겸용 15000원,50,VISA Mastercard,63.61538461538461,1.0
롯데카드,I’m DRIVING,주유소 5천원할인 && 대리운전 5%할인 && 엔진오일교환 2만5천원할인,"[DC ONE] 내가 직접 고르는 특별할인![DC ALL] 언제 어디서나 누리는 기본할인! && [드라이버 할인] 음식점(저녁), 편의점, 주차장, 세차장, 대리운전 5% 할인 && [오토 할인]엔진오일 교환 25,000원 할인자동차보험 10,000원 할인",국내전용 18000원  해외겸용 18000원,50,VISA Mastercard AMEX,0.0,0.0
롯데카드,I’m GREAT,통신/공과금/교육/보험 5~10%할인 && 마트/슈퍼 5~10%할인 && 의료/교통/편의점 5~10%할인,"월납생활비 - 이동통신, 공과금, 교육, 보험 5~10% 결제일 할인 && 주말생활비 - 마트/슈퍼 5~10% 결제일 할인 && 일상생활비 - 의료, 교통, 편의점 5~10% 결제일 할인",국내전용 15000원  해외겸용 15000원,50,VISA Mastercard,83.625,1.0
롯데카드,I’m JOYFUL,주말주유/야간요식 5~10%할인 && 쇼핑 5~10%할인 && 헬스케어/대중교통 5~10%할인,"주말 주유 리터당 60원 할인 && 야간요식 5~10% 결제일 할인 && 쇼핑(소셜커머스, SPA브랜드, 편의점) 5~10% 결제일 할인 && 헬스케어(병원, 약국, 동물병원) 5~10% 결제일 할인 && 대중교통(시내버스, 지하철, 택시) 5~10% 결제일 할인",국내전용 15000원  해외겸용 15000원,50,VISA Mastercard,0.0,0.0
롯데카드,I’m Powerful,국내외가맹점 0.5%할인 && 커피 최대2%할인 && 이동통신 최대5%할인,"국내외 가맹점 0.5% 결제일 할인 && 슈퍼, 병원, 커피, 편의점 최대 2% 결제일 할인 && 이동통신, 대중교통 최대 5% 결제일 할인",국내전용 15000원  해외겸용 15000원,40,Mastercard AMEX,0.0,0.0
